sender,value
0x97b102e00d88F02DEBfD6b1e4B901Dd6931bB982,30000000000000000
0x6494c1E42d16c6C523bae6162261E6380211cF46,295000000000000000
0xBcC506E7846F68f1636591C52703DB0db812315d,100000000000000000
0x50Cd9b5eE64785AD316ce802cfB041f545fda267,100000000000000000
0x77F7F8c188b3590FFA6426536b199fd84416D667,100000000000000000
0x8b21033337a7066bCFf10Fe0b3CA2A9DA1c58A1d,200000000000000000
0x04212B21b40631D4de9653e5eC751267c2599d11,4800000000000000000
0x0a4D5cEF3f423236dA7aF4754565D7E45079443e,14000000000000000000
0x8EcAab49e9227c4857cbCc5a4d11f8661Ea1AB0f,20000000000000000
0x6525a61Dca70B1059d4807C54c22Ef9Bb438175a,100000000000000000
0xBa4074Ca3e68095D9A490008fCb68E9ab205636A,4000000000000000000
0x201F0DdA75617b4c96209c213C50d6E69c978f32,50000000000000000
0xFfe3A794AFeb8e8eD5789399D1eDa68D161008cF,110000000000000000
0x39138f92CC1553CD216A1273Bbe408aaff90ee5E,11139500000000000
0x44c616d081e728189d2c1afA794BBC8dC0972837,50000000000000000
0xA88697d2aDEDecf847713764Ab55b629eD7789Cc,250000000000000000
0xcc55a426d4221D299A4586Aaa0cEf6E5C12783A4,300000000000000000
0x7aE4c4555933fB8595FDC0bBA5Ba2a4DF57748DB,482640260000000000
0x42009B6Fcdf29dD571383fC3560846C796367904,2000000000000000000
0x09247BcA14D8222D563668771c3EAA2830A61dC4,10000000000000000000
0x142D61Ba3439810b89F17fc2268bfACE0C4a5c90,30000000000000000
0xc52D7cdFdeFc0866F7c5DfD0DfB3B76DDFC14Dff,10000000000000000
0x44a40187b36d2797Cf4b5eE9Fb98c581ABfD65d7,1000000000000000000
0x3B409b10e803C3f58B61B90b7f60Efb9D4a02A90,300000000000000000
0x9080196182F77B89BB5B0EeE3Ddb48cFA716c4c3,520000000000000000
0x5164aEf3212841FB3479439Fe06C23cC48ce433f,33000000000000000
0xca74653C62e56975094Ae93fbCE45efC3bE64154,10000000000000000
0xaCc261f95c552386Da8350a6FffE3A0b9Ca67E0B,950000000000000000
0xf14cBF8d2C9913169ece7D9B38Ed562cc3601065,500000000000000000
0x8D72a9BeBBd5160FBD61E57bcca7810b9F2d1d86,2500000000000000000
0x1400d4d2054BFb60684ede7e35B094fa92a8Fca9,206840000000000000
0xa486dFf35c1F397b0f0c80de43EA5B1929928Fc6,13370000000000000000
0xafD7429D389A86644642BDf46d7763429BF6393e,100000000000000000
0xfd97B4EFdA8D0e7fe38777B7D1b4B6Aad0Cb8a27,100000000000000000
0x8ad5875935ca1a9b7015454B0a9E883C2F5a210A,5000000000000000
0x055922f35ed9Aa4a3241Ad61B63065D2d0Dc1879,400000000000000000
0x30e28648e903F077f120e48330b005822760ddBB,1000000000000000000
0xDe30040413b26d7Aa2B6Fc4761D80eb35Dcf97aD,1500000000000000000
0xC7664268fE6aF09357feDF97eA03505B8Fe3f95e,114839569121936655
0x74c52e38fB622329f596e573a4878Bf616EAb280,10000000000000000
0x31e99699bCCde902afc7C4B6b23bB322b8459d22,100000000000000000
0xc3fd1227DA579220Afeb28B400DaCC4Ad6523c7c,500000000000000000
0x60c0cE0943115aea52f1979719A9cCA43ED104EE,100000000000000000
0x4C3A11999cF7C90c6bDc40De22042d6729B4b7D6,800000000000000000
0xAFE2b51592b89095A4cFb18da2B5914b528f4c01,50000000000000000
0x99999990D598B918799f38163204Bbc30611B6b6,333333330000000000
0xE4D70Fc7af37db7c5144AB005056B8b493dFae24,767801767484827588
0x7f6C3d23fe55f63205331640Eb14A8171698097C,300000000000000000
0x19676c97b29862C3C243992f95B785EA7Cce441d,200000000000000000
0xa9f078B3b6DD6C04308f19DEF394b6D5a1B8b732,1000000000000000000
0x5Fe30b7c0ed489493A42A8Bc43b8A73Ca72F6735,2000000000000000000
0x7076b7379252328410b5b3606610f625b8bE3d33,1000000000000000000
0x76cF6F0663Bb530C7573B1cD67c6688addd94BBF,100000000000000000
0x1ec9cb50AF710AbD5D91b853360a931986be924D,1500000000000000000
0x6F24082C2a776a50853197d2c6AcDE8EE807438C,500000000000000000
0xC99bAAfaB8DbBE6f946F93313A149ca8f963535b,100000000000000000
0x87497F866184D7E32281E5ba09E36BA476ffBbC4,130000000000000000
0xeE4adcf8F033CB8CA7b725e9A0719855a83B3a58,14931360000000000
0xeF0C0B055F8EFA7D23cFA9d52f12a273477E1c28,15000000000000000
0x8d8352F42EAE159785F0a6271e4F40CF3accEA2C,1000000000000000000
0x41B1EEa20Ea156cA66B8A9F96B8Da48B91F21B1E,100000000000000000
0xC2a38560672edfCb231bD8d65D1132c3cf348B77,500000000000000000
0x116A5Ed06D4F895cC51e3d3F2E84Dc0eA2855b13,100000000000000000
0x6F332eC9e15169c30255285581c8C32cc5eEa93c,70000000000000000
0xc9542dF458639735646125bEd236b7BaED3A9038,100000000000000000
0x9358A2d7C5936D6625cD041AE491eD0390bd8bE3,50000000000000000
0x201F948e98513aBE8dc70047bA98A050fE67E9fB,250000000000000000
0xe9591480998F1535D600AfaC42D1F9C5b974cb18,100000000000000000
0x2fD932137355F5D04d7D84E13a9637739E1f2909,400000000000000000
0x04F71A91733F55c82fD29F064b37F7D83B2eE86D,350000000000000000
0x564F6e7a4ACB8C8ec2AB13cEB9197A355288DdBC,10000000000000000
0xC9d42aFC4F867C4C3F28e78aE50e65001998F5E9,12950000000000000000
0x7e670686F711975806DCc6509dA160f22235cc8F,1500000000000000000
0x8E215D06Ea7EC1Fdb4fC5fD21768F4B34eE92EF4,2316213100000000000
0x083b7C32F97B340E4EA35614EeCb47a7CAE255A1,45000000000000000
0x18E1680c16f3DcC252Fa34b5771ED8501400a4aD,100000000000000000
0x77F1894552a6336bd0Fb2F0e904D30858f67Cfa4,10000000000000000
0x08eaf398f4752Acc7D282599785bbda4786061e6,50000000000000000
0xBB1c80f76327EBE05e92814E3c04867D4f139c3f,500000000000000000
0xd90E9181B20D8D1B5034d9f5737804Da182039F6,1000000000000000000
0xFbBC907Df3dF816BEf2328D4d671043A3125F9F7,100000000000000000
0x13BdD13534Dcec07a2E7B862a126D2F09D04A094,37665614348911072
0x88508C2CC76c6042b4E5912b03C512fF1c05Df43,100000000000000000
0x3536a957BD4727216fA82Ea74D393B77E281731b,150000000000000000
0x2fa8e966d6d0F9EA1f638f74464C1Ac8B6a492eC,50000000000000000
0xe34861cE799C288a62Ff30E067e0DC87f9236baf,1000000000000000
0xD5D521Bb5DE93cbCBAE3E26d26cF96659865D9C4,1000000000000000000
0x7293F8da5e68A4eFa86F26Ed61c95D9C71cae39B,2000000000000000000
0x704D504d9F3aE111E768bb3183B610888a96F445,230000000000000000
0xfC16d87ddd454a5Dd3431eD1ED5668F5E69ac0E4,1000000000000000
0x5794A06278Ee6A45D3A471F82E976423a588238D,200000000000000000
0xe034794D43A12ADd54231a0e3895470e998E7402,250000000000000000
0x281deF22EA7D75b39300124B193AAD56c6F8Ee0B,9991579780000000000
0x8441F889a817c739e07AB58d65094098C534ad57,1000000000000000000
0x4465c4474703BB199c6ed15C97b6E32BD211Cf9d,50000000000000000
0xfBB769944b72c71FDCaFFCd145737683d606944c,50000000000000000
0x1071e1C83c1eAD8383DE87B867a5eB9B1F407A60,5000000000000000
0xf47Fc80F4D8e5B8DD34e6E56d89835F35D2B4d56,86176918802147
0x23cB399FF19D6D01F80FaF0C03a0Ea2288Dd7b0f,400000000000000000
0xfDf23CC909a34E3AD9b609f3F2c7EBFdded4ABFf,400000000000000000
0x891D168Cf2f2b2Eb496569FAa88b4cC67E5Eb0DF,1000000000000000
0xE0f9463A5fc568276226Cf7d9f109977BcBe0E46,63417467634157941
0x2E8D543Aa4f3BFf077338a49B0FCDcbB6b03FC80,200000000000000000
0x9a4EAEe642f85e05Ee22B62Ea87A714AC3c1F3c3,2542367856049449
0x53397b05213d327f251E8CbB9Dd698FA1DB7EB03,250000000000000000
0xD9b19DfcF7F20A0A68de35A0AE7B004B788CDAF0,260000000000000000
0xFC1528ed8a877b2367aE306e3c23CBdbe3814c04,1467952013240226
0x3b3f3EA865293f004E01c35B9e8BA80DAabc8a72,5000000000000000000
0x172D4eF2675B301d77Cb5a1dA4F9D276af8AD3c2,253156238782817
0x875838C1127FEf4BE45398cf7e9Cb9392D5AeC2b,1353752791919923
0xCc3af5dC188B8862dd788151B9eE0614674205cF,1935240908609906
0xf4C80e2F68b582CAb058144bd2b2412cFFde1613,1969342013294083
0x744D3C65A30FabD84810D76D0f351E7CCE667625,500000000000000
0xED73556eA6275E9327F11fA5Fdd4f93c5522a920,2500000000000000000
0x42f905b3e4D5e7792A2D1509c50A180226d0Fb95,100000000000000000
0xc819620fe48cfEe437DB472eb52B70946409AEa2,250000000000000000
0xbF4B0bcDcC7DC29AB19f89d08b3a139893CdCFE6,10000000000000000
0xc5463fC1AE9edc3827029B7D8272890cA8e67D24,1200000000000000000
0x683f7261da3606d7f8A118F81Cc2E06f2b415B2E,20100000000000000
0xD423b5598f2ed21A91cB79Ea945c3C10836bC659,100000000000000000
0xBBf468FECAd939Bf69Efd9522DcD3BfEbEd558AB,900000000000000000
0xa9ad05b8A28D254a1f535ff96169343aB6DD0C43,2500000000000000000
0xdeCe737bA8E9D72432Adac9C0e09c9cFDE20fd98,317000000000000000
0xc8cae4DbFF0eD4fcA7D9d66A08a922e112e68e14,100000000000000000
0x8d1509e0240EbA23CCCD58941Fa2b5D7fF1fc70f,30000000000000000
0x5d95baEBB8412AD827287240A5c281E3bB30d27E,500000000000000000
0x7Cfed2A2d4a98680daC6aA55120f5AF2EC562EbD,200000000000000000
0x086DBCF9d25b476AAbA8Ae02ceA177870D27B64C,1400000000000000000
0xFdB3971dB79826766dCAF35149DB8368543eF633,100000000000000000
0x32C2741DC6621CcD32D868727bE74dCdC7aB332F,100000000000000000
0xc00d12FA6a53004fF978AdD5edAc49b9600Aca6f,30000000000000000
0xF4E09D7104687cE6c7D99011B4d659d499f0c3bC,115753537898707838
0x1943c79E1755262E63aBD9AAe74d60306A107625,1000000000000000000
0xD2EF5c04219807eb7F3a692BcaeF676c4ab89799,100000000000000000
0x6DfFAF5FC3FF7605c6A41f57653917343140EfEB,241199242634378130
0xD4F7dd7723625e99CbEAe39630939D364B4C5262,500000000000000000
0x36101c09Dd5453721e29e6295be9006bb81A1127,120000000000000000
0x6479f7157f06e6610174b1029388B8D4193c00A0,250000000000000000
0xA17C46Fa4fefccc8ada2ccA31d43e4792618Dc52,50000000000000000
0x04BBE1625DE1C4c7F4e0A6F52524d006e72712f4,30000000000000000
0x8F0a03774bdA7dF11D30481a4AD5da4ff335e1cD,5000000000000000
0x26767436CDC89798572a27666C1ca36d6f99c481,1000000000000000000
0x1dd79Cd1c2Ae40168A3418F1Ffb2DF5101f2D551,100000000000000000
0xFeC8054A38e78627d44144f325ae701DD51065Cc,72212072414266218
0x8f3d7C5Cf34d33dF17627091cA16F129e91395f5,20000000000000000
0xC7ACc9338Aa47f9Bd9Bf9eB08bC6E29188C149dF,1000000000000000000
0x9cd8A1354F1179751A673C1eff6eB77F503eb2fB,20000000000000000
0xd6C9B71c226Dcc8e7adE78B81baD7e6213bfD8B8,250000000000000000
0x6f5ed7eFD785D4334A2f1E0b1163b8512E3c1A76,50000000000000000
0x77375A8c9d13bf79Afb2a87f1B0ac1dFd5F5Bf66,30000000000000000
0x0F3c8322E956018e5C27D87cB91c3cEf1293877E,100000000000000000
0x2820355fE522b7Df294489bA658Ae96D8af11FF5,0
0xbD23497f0BFf23FBeEA70Cd14D923Ed08c5e480F,10000000000000000
0x2f29c316e0fFf43a236fB45A5c1233CE25e4f981,17700000000000000
0x106D537bCE68A599e0d1B144C3509d2eE076271a,100000000000000000
0x7bfCa252bFf95f218ecA93F5d042B85d7195FA6a,50000000000000000
0x1F2A56C721f3504e4a434cA4e421869cb2BEF03e,2750000000000000000
0x05b0263c649D1DFAB38640920145c0835E082F09,200000000000000000
0x7Fd987fB6F6bC446500c7C989BF88E5CAC5e1f51,24596283396671100
0x88ece27519DF392126825D486DB7f63082919b8f,600000000000000000
0x1acc780FB0B55bc05D05BB5b0881a22B45282639,300000000000000000
0x26D86aD23eD37e5886354771204a12B928CfA177,100000000000000000
0x0B1489DD593EF2d6D1BF701819e4C608245b7e30,1000000000000000000
0xbb0244016A4Dcb20c499B50E740083cfbb6C2f78,100000000000000000
0x192792D3680b163FC71eB39D6E71eC9e8D1FBaeE,100000000000000000000
0x3d2B4528393618CB2Ded3032DaF502317b73cfFC,1000000000000000000
0xDbaAf06EC5c23b845c9809Dc37013F191b5e8063,350000000000000000
0x79e6df88388FA3122Aae244B324F0099Af959607,200000000000000000
0x7AA1D4f406428Ba1B5a4D7CC55357CeD6Ab0181f,30000000000000000
0x73F5Df7ab8Ea3B88620B96E356a53CB3cC632Cb1,1000000000000000000
0x9a56485768345CfFF8529d6544e6f850Ab62b057,7000000000000000
0xB7c790501A322E51490E221925cF35D0e8D966ae,500000000000000000
0x369d78d707909bFE5168891Cf024fc979Aea84C6,400000000000000000
0xC4Ea7BBc6B186089Ae4b90E282deC17Ee08bC340,300000000000000000
0x6268f657ff8Acb67B79be0bdD10b2507Eb908403,30000000000000000
0xB3cAd1258faca28F0cf9b6bf14C5ed4bd9df04c0,150000000000000000
0x54EDECBF2aF3AAb2DD62E560e35653f08d5C23b4,200000000000000000
0x9dB740E1696fD53323A7f5b4De06c5CF7484424E,55743647251502945
0x28C6c06298d514Db089934071355E5743bf21d60,56036710000000000
0xAeAE3050c45e4B013b08d532A842982609966945,300268195000000000
0x47597e3F4e32157Fd75B13ea6c017226D3f4C7aa,2000000000000000
0x55b61B595EDDb280F03471772c6A1002Ae8046f4,2800000000000000
0xC9438bA0AFc02a68687fFdAa960E88e9d1F4c730,10000000000000000
0xa51fAB99348B58082154A96FD2a7D92600a0E930,5000000000000000
0xA6D7c2095D2C5c5Ff7FDd0511416d7F6BA3C088a,12000000000000000
0xDbd668ecfE12A20F4B311BC45cC8D4cCe3b2DBe3,140000000000000000
0xA0fcA71aE846AC72B4c8FaA5986aDCFb50b6caa8,100000000000000000
0x5cd060D9144bb30b5c7Ab303752d816534b867EA,97600000000000000
0x253b5052c178887CFD09B59905e63d35f052b686,500000000000000000
0x3eD51B293Ce3415583031F2ce8A24ea1f033B0EA,50007829207565595
0x3F1591A69392264812D4AAfc14C7AdD0A4FD00a1,25410000000000000
0x69B5B2b2cd11db8C7eA7f9f042F39423497B8EFA,100000000000000
0xb77F82fe1a49725Cc12ff127f18e84aD3770049D,20000000000000000
0xbA6FA43e3cD9e99631FaE6133537dCB4F0Fe092f,100000000000000000
0x912392a282500bB395b3AF9A091B9187520fFA23,622070000000000000
0x6d3008b98204bE42d695adCEb7a7E1bba5C65034,100000000000000000
0x17EfFAE2a35669087e7B133bf6EA0d8aCD476020,6000000000000000000
0xcEaC2cF1cd6A135fe4D4FA072ED0Bb24e8B1E7cA,250000000000000000
0x11AeC066Ff84697A2CA7b5d6Bf277468C62e4710,100000000000000000
0x5B1679693D1EbaE2af09961e4822c71c09935676,15916765881249404
0x80779f7dB50c4D3eC9D4AEBFfFc53f7605B4Ea2d,300000000000000000
0xb265a8Be4CE9750433153c4B4375Fad07FC3515d,1000000000000000000
0xa553DA0483F7A84320250aBd59f37Fe3672FA994,50000000000000000
0x289e46e33Ccc4c0F5732139BF1C6064e637B266c,290000000000000000
0x55644D7230944B8290555e720094Ef7ed15f484C,1763742427832019
0x10AC96AdABc52dE2909DA2b1b3cB6821830449Ba,50000000000000000
0xD995C201E754F0cBdbE7Cb36dd2Af530f8d383b3,25000000000000000
0x3576040D541212D1F9dD57b00352b0f0D5cB713a,33944976435768256
0x9c0cF2725082AC208BA8D8fD3FB2702E76113B14,4798640258121530
0x51CB9D27B98a84318859704C1Af63088ab86592e,20000000000000000
0x1fd2166BeFF4b06230f053Dd0de8A40cD925fF66,250000000000000000
0xc9265FdbEC56eB5e5E2C7880a7b07930E47B1793,200000000000000000
0x88Dd371C119CC8D10c48B2f4843a4D782c3200e1,2500000000000000000
0xd4919fF6577f38a75A28d1848A37eBC3f04EdaA5,1229885227110606
0xa27d5fCFeAb9cE35a6A53cBF93B40dE073a95CBe,939430721293090
0x2dB9d1fd0A63d179602129A3a22473F696C5e676,50000000000000000
0x69a263804BC8Ea966095eA21aea58b9eA6Bf52A7,148000000000000000
0xe5b76E5Ca2de302824E8d4CA812454E7BB3781E3,5000000000000000000
0x997e135e96114c0E84FFc58754552368E4abf329,100000000000000000
0xc3070562aCA66FA2c87087Cad8CB1428aED614f7,70000000000000000
0xBd322322c480E0b2B9662e7a7c6835926DBB0a73,1000000000000000000
0x8DC49ceD6bDd229b6bE8d35c59F803426814024A,1230000000000000
0xD5F5DDC4b4cbe7d2c232d5dE637F6ef486c38Eda,200000000000000000
0xBE024dFEcBD3983Cb359E91492d90a28a668c5c9,10000000000000000
0xFd4F24676eD4588928213F37B126B53c07186F45,300000000000000000
0xB217010BC8761A7000476F5Ee0839fdEB83C6610,100000000000000000
0x2F8C5e6785dDA8F5F370B1a0f744A88fE882414C,150000000000000000
0x72767f16a9E41c6D049380E7351f01b17456c4ea,30000000000000000
0xfc46a7673e85F591337e50c260e184d8fD316A82,200000000000000000
0x9E026BBba8ed971b90675d49FFf0d3cbB5849aE3,10000000000000000
0x066864fC9DA8A88eaef019E59850d6cc1c3760A3,10000000000000000
0x6B58D752b8B71bfD5A5a1673A8C64f1640Fac27C,10000000000000000
0xc6D1D35ef30E258e9e405ba1FD64bB7442a2DBBF,72125256885723618
0x6B4d50E64aD8b75AFBc055Da4B3bF786C07b2936,120000000000000000
0x49c3FeaFDdaefC3Bed06F4ff87CE86610C2c1076,470000000000000000
0xD60e645C391ED4374829D7Ec6439B7E1C7a5438c,5000000000000000
0x223D633F3e6E33eFa77832657Df97b746Bf61f55,20000000000000000
0x041C0ECDbCBDD5fC20cDD58a3843914F0DDac1fB,200000000000000000
0x067b8ec2AE7786A0f6BCDBBF989a07A7D9138ca8,384090988661197
0x895cAE19987aBd117e8E8fEB4ff45b9719f12A70,20000000000000000
0x7388878B62719a9238479e7DA1937b778f06Af0b,350000000000000000
0x848f45C11857fdaD087B697A378325c9BC306357,250000000000000000
0x75FD2BEA5C16F587565770250d638d967f982953,120000000000000000
0xfAA4C775CD99017D01b9553cc078EFf6e797c35d,100000000000000000
0x803c6E9B5628340e441a2f264B99AbB943C6bF3E,50000000000000000
0x245965Dde366932880315E668ed5278948501478,100000000000000000
0x5012a077e38A65B999388c5c89f18DBd21B45403,50000000000000000
0x957A8Ea395F0005EB1C5813E0cF018f3aDeE2822,40000000000000000
0x3653D7ce8528274DbC32923f506fdde47bD2d211,150000000000000000
0x751E47716f2a0aeeD7Fa24A77a7Ac3D0a3296577,30000000000000000
0x4f382411a64b6B7E691288Bae2A04E9641813a14,8189309206151856
0xE1d46627D03e832E4b8E2b15ec6B21bD8173462C,80000000000000000
0x4B9F5209F04e53C507e16D087e806C8505f7628c,200000000000000000
0x5aD7c70aC635B38d1Ff1ebd5320374d6182444b0,5000000000000000
0x3D27BF99fccFAc60903af7468e24A29dB90Aa6c5,100000000000000000
0x3ef7Bd899d78dE41669962396A4B75AB1BE57A8c,10000000000000000
0xe359A42935a053cC3891AeC377aa35F2564eB30b,100000000000000000
0x4Af210f7Bb3Bcbb8a0613A4237A0211aD8FF94dB,2000000000000000000
0xfb702e95Fa231C5509487a9E99156003985FdB9e,25000000000000000
0x1Aa7e0defd254723ba5c09d51917ba2e3D7fAeA3,500000000000000000
0x1702Bf1d68805518f972b1ba06Ce50C000b06b7B,100000000000000000
0xDf395B035ee9E3aef7Eeb0E68bBE3CE806666678,100000000000000000
0x7B46D4C2126211a2aF135b4da6006cfEBcE5dE00,100000000000000000
0xA60248FE91022B652A439d4CAf9EBC289de8E1bE,200000000000000000
0x12b1C557304206d2b8f252f13ebECF881cC08F27,2000000000000000000
0xbC3E2e0E2545B93fF6361f2e413A986371A8e823,100000000000000000
0xA2522D6aD1a733691783FF23D04e5AC7C65e5C20,30000000000000000
0x024A67C108cB0ea2C9211Bc25e83b966201069e9,99000000000000000
0xCEF737e5B3D7F2120fE1a3F95f63013D75F0e909,10000000000000000
0xfB40c6447b3ECf4a7606213b4264C1b87C05D724,300000000000000000
0x377bd40c7BfEF4627Ca6fD0Dc06eceAa667a28da,200000000000000000
0x09481c83424a332A28B6c69f7Af5a9AacEFC0541,2000000000000000
0x67D8A57E07F7e642f8ECA40f2e99F6fF0e7e1F7b,418000000000000000
0xebec61e71C471ec30083a53675BeC64358dC1605,400000000000000000
0x853449d9b462C31Bb475E845c338eb15d3dBe1Bf,1800000000000000000
0x89C178504770989726D0362051FA6F46C34b6638,100000000000000000
0x00E42Ed4f0815841aEF328f294c8FD6100Bf6bea,250000000000000000
0xbA80790e0AEcaE07D7eDdaf99Ba788739C002436,112101867387220197
0x808B738BB3F50931306D26187c7DAb8Ca1279d75,100000000000000000
0x1a55a5aAa3b462e8273BEE6bd813fea4744f651a,10000000000000000
0x9272bE06798E37c187A1b466de2650480649CE1a,237290000000000000
0xb59614452e749B9cEb3659b5195D2aA87a368dC3,200000000000000000
0xcD352D965a3787f2b277751cdE13275928F47CbF,270000000000000000
0x47402B1A41434147A6C1fbDE8D08DFeb67E751E6,9000000000000000
0x94c49b0913977b0fA0eD03bB018E6477A8843da0,1000000000000000
0xC61Dfaa2D505ecc4079e0371F90e9a94b42A2A28,25000000000000000
0x852366A201BC4d2446F45D069aecfC33b1039d3E,15000000000000000
0xb463bbbA8fffe7B9d071E98374B23a811b3ce48F,10000000000000000
0x7d866335908a99b82f86a5e1fB5Fed44347B031E,30000000000000000
0xF7Be5d87443c3C054382CDFe8Cdb9d41828d8CD3,400000000000000000
0x0e5Df087b286431F7fc49af2885A49A0A573416F,2100000000000000000
0xeDD564c335CAaf527588e20f964DAc9844332432,1000000000000000
0xb5d85CBf7cB3EE0D56b3bB207D5Fc4B82f43F511,1011780000000000
0xD443007aa4B42574cEB4a4b064B9B2250E4C9aED,770000000000000000
0x9168BfbaA6AdD88a8b5B0852ed82D88778e8231E,10000000000000000
0xF99A095f64C6DA0cfD05000D46ef8fe4A403A43e,700000000000000000
0x8750be72132eDc1F706F9A92C358d9dAC78d1c24,230000000000000000
0x5b8691Ebc2B84756820cCB9403a3455885269b81,200000000000000000
0xe854E410fD76aba8Ef411724a4624E176aa5408e,9000000000000000
0xE427f4202c3d43Cf2A538E1a3ED5a34B63d07150,100000000000000000
0x44355197985dD9314736c7B71BFaAdf1aa5542F5,10000000000000000
0x6a4a5B7F9913575A1006ACd77F6CfD6CC97df091,6087749531135594
0x8732d8A9fa97537d8c286697e9d9ADc012617175,2734559008729863
0x351BE771EAB8c8c5115928ecfb2Ab758f512B555,30000000000000000
0xb00Eb5B7eA9015B9DDA691aE8F6D09F1926dc7e8,500000000000000000
0x21261Ad3DaddeFD940B73Eb219b140BAb41a7Eb8,100000000000000000
0x72dA0B8A1B932C8a2cC9dCF8C28642290220aeC4,100000000000000000
0xFE763b76e142E9a4eB0c3810CBD215C606F7b6c3,488600000000000000
0x623A0f4897983Dc106F601c6dC89f2Deff49C714,40000000000000000
0xE93E76578f1ee7CC998368C50875Fa00C775faa9,1000000000000000
0xAE26E52d785fcd3a7DAB7237c00Dcc69D1ff759C,1000000000000000000
0x17351248aaDC7c33562e0E303C28288Eb19cC8f1,100000000000000000
0xe9e10A4039dDF5F59aAc073396b7CE489288F905,450000000000000000
0x6b7387012898c972380CEA722Fe69657010644C2,30000000000000000
0x28473085Ba4aa761Eb541914F50A75Dd685cD47b,3000000000000000000
0x0557007505b53A399a59a93509673FdC5A3Dc454,472000000000000000
0xcC376c93cceCe3DACAcC55BBE0494DbC4bC47707,400000000000000000
0xd975c049A21b68ee15E7Ab2B2B42E2AFf6C71cCf,226132338654173825
0x941658dB1f8bf68148D1C0eF3b03b5dd0dd9ce73,500000000000000000
0xFf02d69ff36b6415E7E11bFcFd4DAe0267E40814,100000000000000000
0x0f70F8E54d5087B43148e7B22D3f02942ba2342c,18602068290321270
0x507f4242cC2Cf6fC17C05180fa804F29D1055dae,12500000000000000
0xD38a625019697724E90cFfbbf368D5d4ee44a466,100000000000000000
0x6b9Fc7E71DA78eF9fb067013c20e8a1F47BE7DbE,80000000000000000
0xA3Fdc7b332CcabF11d948d8f868c78882F1328b8,13000000000000000
0xAf879DD3c79EB72865Cc737DAeaaF944075365b3,13100000000000000
0xd168D7C7c1973Cd48386fE4f2CDd3c359eA6e377,2260649673167729
0xF9c8278BBC45A3DF2B18E0d575C8FCEf5D55c793,12500000000000000
0xfa86b7029604D85e000bd6E5fd662EA860158907,416919878843090650
0x9a7bfFD0e6B4D5ffcb9bf3462eB375682a2073cb,50000000000000000
0x55729e754893166fc67771A3303626951E37B6aC,10000000000000000
0x334c5B9f732174Caa4B7A67d2178b7E74a527003,100000000000000000
0xA916FC0fA6ED0cA00703e24Db0bdC8E814eC0972,1000000000000000000
0x82D9AAdda882A89FA15A6B0966a668bC054Ac28d,300000000000000000
0x166e4402295343d3d3CC0E1311D0Aa60c0615b88,800000000000000000
0xd58318D01211794eE99EeF2e79dbe7AC2CA080d3,30000000000000000
0x25eAff5B179f209Cf186B1cdCbFa463A69Df4C45,8982060000000000
0xb494EB2e3Db3F17A58e062F33827f0deE543D87c,1000000000000000000
0xd3F6b67c243a9d421D2B48B2fa917A489a13b064,1100000000000000000
0xC7C068dEeb022E77f6A39Ac8161e2F79b124900c,300000000000000000
0xe1f6f733a2d0aa59F5aC6f00Eb4D827fcef513D5,100000000000000000
0xA0A2bc1cd6443B2EE4deb510E5b727b76FAD5dA7,488000000000000000
0x9eD40f89f2201af94d498B60d3420122C9962de4,198400000000000000
0x17f4f81109F14aEad0546728c0F72cD57A916Bee,50000000000000000
0xFa398d672936Dcf428116F687244034961545D91,500000000000000000
0xFB4334Af1BB7024aC7Ab3eb26251A752BEF78554,30000000000000000
0x11D06a5cBB08488d683734c8401C6a83CEd63E5c,100000000000000000
0x870727673AF0B5c68D1b940DEa139752d96bBC60,1000000000000000000
0x89E200fB309dfea8577bAa5aBD9268de00E27F7d,100000000000000000
0xC7BE8Ab06d02920879a9F91546249c43d0f964B9,24072890000000000
0x5d81f20893E2F2cDD95D167E2B51Ce3a7D9a4D65,250000000000000000
0x6f2677bD2336d4141ae35d91843F1F361b1682CC,100000000000000000
0x5477C67662a318f9081427006ACe27b4d12e392D,1614090254692317662
0x6c8ade549C4295352b98bc5bA63B179568e33f0f,100000000000000000
0xe5cBcbeffD8ED3F5d700ba241D0391986f959f59,159600000000000000
0x22a1789dD5Ee19151356a05cD715d73081D833F8,150000000000000000
0xdBB4039a02e5fF3f145a30e32d37D7D547224402,27876008529765208
0xe97cB9bc953b4dfe7b29BfE53A8158170d531437,1050000000000000000
0xAb9C38eC226D73E2f1D5c128858114Aaf05e2Edf,1800000000000000000
0x51A53Da25d4EE6a35993bacB83db27bE2b73690c,79501900799980450
0x4f4492aF7309d947e3727a7C70bCcDa52BfA6543,110000000000000000
0xEC6d36A487d85CF562B7b8464CE8dc60637362AC,1000000000000000000
0x7911670881A81F8410d06053d7B3c237cE77b9B4,140000000000000000
0xDe787b6523f65278F646607851D40E6b8Ffd33B1,87327011571762047
0x7CC696a7734F459D55D1B4D716b1F56416f0C21f,200000000000000000
0x32146Fd1bd910e98Bcad9a4CF63F16E0d904d49A,100000000000000000
0x2fA2aA596c86Ec6C714550984022B99eB5f6Da03,5000000000000000
0x543009285dC2aA291bCa060Df6F9d06C81B08429,100000000000000000
0xA47BAaF3202a48ce641B5FaD7Bc456912F941E98,580000000000000000
0x34d60dcaae92B6307500A2DEC8dA288A489cF4c9,80000000000000000
